-13.694209438691944 -7.701949969079247 26.926388238955603 -13.035229491063127 -8.699769542345068 26.864367163309396 -11.969364993241706 -9.320405263907809 26.692874793496134 -11.098248766366467 -9.640894315185799 26.438819789798988 -10.420357568173822 -10.061107620177994 26.193115693271544 -10.592766368638305 -8.352486918158625 26.772881763054333 -9.37084364635133 -8.50658435546803 26.497485747245822 -8.584967136177875 -8.583011825369692 26.244345186714696 -7.892023424714603 -8.623045724657905 25.95070109716654 -10.596079978472629 -7.635507563173334 26.759588168968566 -9.279738696858312 -7.52012395153145 26.581162734651954 -8.41722488726044 -7.430277278296685 26.442632687773155 -7.699161284582529 -7.33659358805631 26.30359056518209 -10.872494711129201 -7.031369732181198 26.741957270061167 -9.64113861001299 -6.793417131942641 26.52278612738708 -8.833412763288456 -6.667716212108116 26.371388946658914 -8.109072084469858 -6.580822066615552 26.23118633898001 -11.368406102112841 -6.487335066011642 26.735527192013794 -10.536076885830246 -6.133596270277544 26.576018138588672 -9.943934126126019 -5.924228605742372 26.464485456279057 -9.371221761917845 -5.77627142084174 26.37085187878893 
-13.793243216737723 -7.735861270019161 26.915118915822738 -13.117217869959301 -8.671033356650513 26.887773608847674 -12.029823319185175 -9.28591017161393 26.708103690954136 -11.130951103849826 -9.628019625489276 26.412708500669012 -10.429698869642895 -10.062487729830771 26.19504317759756 -10.650952453324818 -8.337791213813226 26.79151983780546 -9.40336800406367 -8.518048580906035 26.478438767956185 -8.615703870734265 -8.60233361974737 26.188894775681348 -7.925030935596221 -8.621984580659255 25.89223540901668 -10.638278508919965 -7.649019976107549 26.742299106982234 -9.29665969366457 -7.527272793440195 26.54060182926491 -8.45536488170941 -7.437914404479381 26.40353214282242 -7.739217996745427 -7.328745280528813 26.264794176565864 -10.912697338226232 -7.028985862233408 26.74046697691751 -9.67014995125397 -6.83999180463468 26.474892261353677 -8.870128067184528 -6.720150512509245 26.347587955417218 -8.143370634620974 -6.622132809158386 26.22874803295031 -11.408657538838515 -6.484881309864364 26.73398880465546 -10.566576530669696 -6.156156546253148 26.58609241333876 -9.984344615597852 -5.9454973647372285 26.473743920238043 -9.412514100689208 -5.756548743079815 26.366231660059217 
-13.821542520206275 -7.74680980865862 26.959062618419512 -13.128611782694085 -8.661069434311607 26.862644968783535 -12.041608069588245 -9.264177084050269 26.703590427247313 -11.157658821791282 -9.604110220405921 26.450564680592503 -10.4550171957912 -10.03925832749365 26.232292024298154 -10.654110528536718 -8.3325461769878 26.771285105467506 -9.411767861258902 -8.483987537817066 26.49193234196975 -8.626733028186862 -8.580910287051363 26.183634766112196 -7.935654398898651 -8.60312665573038 25.889667156997614 -10.649343247959884 -7.627066980575614 26.736106544063613 -9.30465229752749 -7.492317707504117 26.552945349326922 -8.46716299655704 -7.398195666208766 26.39458475335846 -7.750718507575777 -7.28660584498033 26.252611192031726 -10.933026694889826 -7.029257532140789 26.74149261400343 -9.687745565921011 -6.826774487754939 26.49446665772643 -8.893001704161746 -6.712614222918041 26.390230216973883 -8.14459351079152 -6.611494570621224 26.26701845145945 -11.408657538838515 -6.484881309864364 26.73398880465546 -10.576437730928914 -6.154850075952151 26.58489328963108 -9.991798917631575 -5.930108363112001 26.49097870629232 -9.419504820758853 -5.741076556292774 26.383263436041887 
-13.840342742585404 -7.767488581842838 26.964294434230556 -13.137023868073268 -8.667916655340122 26.88462726332194 -12.041608069588245 -9.264177084050269 26.703590427247313 -11.157658821791282 -9.604110220405921 26.450564680592503 -10.453175072932833 -10.059181019099098 26.23483323745859 -10.68233266466506 -8.318931272400112 26.790307871317644 -9.41442382207166 -8.499006886737003 26.476198690455558 -8.626733028186862 -8.580910287051363 26.183634766112196 -7.929755232552535 -8.616383193887787 25.872847934984687 -10.666594076539951 -7.634957572770318 26.761227852452986 -9.320891569030334 -7.500088211719767 26.5779222241259 -8.48814368873309 -7.409545562502792 26.439345160091243 -7.739904634723297 -7.305741867270741 26.25637425869094 -10.93348856508691 -7.032199530996938 26.74504752855 -9.687745565921011 -6.826774487754939 26.49446665772643 -8.887048376972645 -6.706869679560464 26.366863490768004 -8.137584408059254 -6.613833840929767 26.20254568804687 -11.419242418157031 -6.486539657268701 26.736391362940637 -10.579684352339836 -6.151189997688436 26.563278548065192 -9.995450944415216 -5.926581462080192 26.469216183536755 -9.412150726451813 -5.733246481274537 26.355781828254543 
-13.829651997652725 -7.781729917113178 26.94587936820208 -13.137023868073268 -8.667916655340122 26.88462726332194 -12.05941451697119 -9.284567271081725 26.70738388237475 -11.175254830430324 -9.624344122795353 26.454132284368107 -10.476008690381603 -10.050415851057634 26.213978964465547 -10.654548643205828 -8.365621189619024 26.75609290640663 -9.400109360598927 -8.526144947514382 26.440845735168335 -8.619089767784276 -8.61461548063409 26.170627728887055 -7.919139180829565 -8.63522948089446 25.875408694144255 -10.660262057251208 -7.662256274938611 26.72406499474415 -9.302635143191821 -7.556172847299924 26.506446098968 -8.468991046845268 -7.452565351466383 26.387212499610673 -7.727552549069672 -7.354952703769844 26.22783088504958 -10.926803753586976 -7.060306501976426 26.708132472391704 -9.672428785904538 -6.876869631410632 26.46560456559893 -8.87931151452658 -6.739536913644138 26.352753189810375 -8.12606663662845 -6.653347705409169 26.213189370395416 -11.42118451487359 -6.503306224814772 26.721055538968304 -10.561165196246336 -6.164809399066748 26.543530535269063 -9.969962045123292 -5.955695032336455 26.432516732592074 -9.398210262807586 -5.764151407069471 26.3218221459409 
-13.829651997652725 -7.781729917113178 26.94587936820208 -13.14708301753588 -8.669589992848127 26.88695850222447 -12.05886660858009 -9.272982421147157 26.727119434342427 -11.158650367181528 -9.618331639802499 26.434679581101246 -10.458195535765325 -10.063990870740872 26.1976159947066 -10.660965050617516 -8.339313769340288 26.79364790026758 -9.42035490050275 -8.505886239871417 26.498134466753772 -8.630918953589717 -8.608160396191185 26.209432496735285 -7.923960050562375 -8.642160284224579 25.896571870009144 -10.658442922175048 -7.649271229043448 26.74325472880629 -9.319934235492562 -7.520727374535638 26.583179136406073 -8.481751054010815 -7.423904371071772 26.42194473261598 -7.73911401294231 -7.326286974569923 26.262032397315476 -10.923091610750399 -7.030589295762153 26.742756517659792 -9.68698080219784 -6.847365943361594 26.50040325669043 -8.89028345644807 -6.72050892249127 26.348708420483504 -8.136940855246376 -6.634332778806024 26.208892952815628 -11.419242418157031 -6.486539657268701 26.736391362940637 -10.569249315048939 -6.1730740966959505 26.571017173205504 -9.994955449807444 -5.947121814390476 26.476065916854893 -9.405532442024276 -5.7720009258201905 26.349221898433846 
-13.829966511876108 -7.765757576790158 26.961803845985436 -13.13716944977346 -8.652673917771944 26.900768346944893 -12.051509044586442 -9.262707706285285 26.702147805047325 -11.161757964862959 -9.609576940864214 26.412561322381574 -10.463230600416896 -10.03790013381423 26.17682527207412 -10.65409500940996 -8.32971764863733 26.767898727960425 -9.42035490050275 -8.505886239871417 26.498134466753772 -8.635252736533083 -8.602594113694593 26.1897690339911 -7.934584703601687 -8.623301399051188 25.89402324231915 -10.641214924529343 -7.641374489251877 26.718172126460054 -9.3067742016491 -7.528763742031945 26.542666372634578 -8.466298440611704 -7.418777420849972 26.400060520881212 -7.734121823488726 -7.320095612273187 26.239274340064195 -10.933026694889826 -7.029257532140789 26.74149261400343 -9.680467135999272 -6.841547361628394 26.477068382453176 -8.8804078648504 -6.721676107891791 26.349691952069715 -8.117498140754053 -6.613446510036146 26.201394342600246 -11.419242418157031 -6.486539657268701 26.736391362940637 -10.579684352339836 -6.151189997688436 26.563278548065192 -9.987999265008062 -5.941960596188459 26.452013819082197 -9.38840191229531 -5.765358529990297 26.322864693068592 
-13.683909097951117 -7.901307985120465 26.869258490566473 -13.01700118862126 -8.694441440781489 26.84399454546842 -11.869636227165758 -9.215676922540917 26.56575479310357 -10.885314791004202 -9.426310234441512 25.851946873753924 -10.012279670572518 -9.644982947241854 25.139389965738893 -10.606347237787805 -8.358740965958201 26.906188750732962 -9.50550979592102 -8.313488905998224 26.733703851888766 -8.933477538346736 -8.391782347498372 26.21082705444578 -8.766838834239959 -8.564451075376864 25.739130351529067 -10.62836070639473 -7.710349712076997 26.741010127958493 -9.376913422281737 -7.433801377876008 26.673803112495854 -8.983899723647797 -7.677776152248861 25.99368071360749 -9.15377406990297 -8.040600805161239 25.537075412471754 -10.916599002422485 -7.142811573705887 26.713882714571756 -9.76270261115682 -6.772473095646908 26.55507774068407 -9.452714578307798 -7.095958976244335 25.85334439062443 -9.711447673080185 -7.47764440848888 25.52291848210554 -11.425439171307781 -6.594705089604773 26.687153160029638 -10.538546147538689 -6.391287766894162 26.39083180174467 -10.307771059575119 -6.688957456705179 25.88735790218669 -10.536227798323178 -7.04546672142206 25.68005803595393 
-14.053730118248241 -7.7053696890944705 27.236086253240668 -12.871725127540923 -8.546179115235228 26.610237341164567 -11.76885063173532 -8.959493289157326 26.25973388563067 -10.760664437000408 -8.952297754761783 25.610610452415937 -9.912088693135356 -8.826411958873244 24.99531626773758 -10.888755631603358 -8.376976742408905 27.334143076894392 -10.046055737732342 -8.731653300655486 26.22434724301039 -10.80227112501397 -8.763200442020784 26.258088464814293 -11.197377111778266 -8.55546897982805 26.549426493010813 -10.969962675620344 -7.743552759731894 27.231230340032905 -9.972757621110581 -8.233659591106948 25.81023081850806 -10.97147664247318 -8.359017891990913 26.020120410002423 -11.418625712416645 -8.18020265419972 26.539247622616855 -11.181916543414872 -7.172278228081391 27.05917692808555 -10.476653446359117 -7.7637600086386085 25.689533383287348 -11.446107765831009 -7.858138004873642 26.05657967863014 -11.835504441375408 -7.650028673635671 26.702752114328668 -11.533165121119147 -6.6725065979140075 26.934560737891353 -11.045376183994602 -7.254362478166222 25.7783229844055 -11.737986876516324 -7.344185858725922 26.129932511442338 -12.088189527125845 -7.133793588838337 26.794206330766084 
-13.95518327939569 -7.642065302913144 27.284806560864276 -12.957680863076359 -8.503970380228152 26.725585349369616 -11.729999195103005 -8.996591922421965 26.21684222838817 -10.734361499455416 -8.977112668945907 25.643697390916493 -10.130501226154404 -8.562900763787571 25.43068819665316 -10.867126729672144 -8.268417108822401 27.45368807080206 -10.127468567341133 -8.741661142211626 26.057272044239877 -10.952379650833912 -8.73773506768458 26.148209037756367 -11.240718591764246 -8.521991056670394 26.443803160867837 -10.928998391453643 -7.68474511903635 27.318881637941043 -10.17509708356797 -8.241533455509398 25.718584180058194 -11.242113840018733 -8.298314607724146 26.115821367467717 -11.455104639374799 -8.102070761696512 26.569171841105202 -11.154099558823768 -7.167170329737406 27.120611670367552 -10.69678711411885 -7.75530305717158 25.596622265323283 -11.717774341497293 -7.811935661144204 26.153550361155236 -11.872050826559704 -7.6132695609547225 26.69428962501344 -11.47423053748845 -6.725897063119717 26.905776442451742 -11.158820092584572 -7.282032356506069 25.702330172347757 -11.883477517123087 -7.319217497507752 26.139076192290887 -12.073065074147157 -7.121484776329226 26.696214028280473 
